provider_sk,provider_id,speciality,npi
2302,5615746104.0,Radiology,5615746104.0
2303,1784983542.0,Pulmonology,1784983542.0
2304,5464569299.0,Plastic Surgery,2077142769.0
2305,8288083077.0,Oncology,8288083077.0
2306,6045849677.0,Dermatology,6045849677.0
2307,-1.0,Oncology,5306899362.0
2308,4523371522.0,Radiology,4523371522.0
2309,6334779386.0,Family Medicine,6608709823.0
2310,-1.0,Family Medicine,9010479383.0
2311,-1.0,Ophthalmology,3238126936.0
2312,3660290823.0,Cardiology,8255014556.0
2313,5785481124.0,Urology,4667363718.0
2314,1577737703.0,Anesthesiology,5321124789.0
2315,3159668272.0,Podiatry,3159668272.0
2316,1818520766.0,Infectious Disease,1818520766.0
2317,7382004228.0,Anesthesiology,-1.0
2318,2076027794.0,Infectious Disease,9381244683.0
2319,-1.0,Psychiatry,9606226910.0
2320,1889433605.0,Family Medicine,1889433605.0
2321,5245063515.0,Urology,5245063515.0
2322,6934654971.0,Radiology,-1.0
2323,8676510043.0,Ophthalmology,8676510043.0
2324,6743875978.0,Dermatology,8427644763.0
2325,5737764656.0,Primary Care,5737764656.0
2326,1933058809.0,Vascular Surgery,1933058809.0
2327,9353172844.0,Endocrinology,9353172844.0
2328,7920851374.0,Internal Medicine,5366149622.0
2329,-1.0,Physical Medicine & Rehabilitation,9574712694.0
2330,1552131297.0,Infectious Disease,1552131297.0
2331,1829326917.0,Primary Care,1829326917.0
2332,5752083046.0,Orthopedics,5752083046.0
2333,9811640292.0,Pathology,9811640292.0
2334,8150869292.0,Ophthalmology,8150869292.0
2335,6404582459.0,ENT,1484002611.0
2336,4707279480.0,Gastroenterology,4707279480.0
2337,1093852809.0,Physical Medicine & Rehabilitation,6854562483.0
2338,7991066567.0,Nephrology,3723251891.0
2339,2904319901.0,Orthopedics,2904319901.0
2340,1866056235.0,Physical Medicine & Rehabilitation,1866056235.0
2341,7425524442.0,Plastic Surgery,1231513206.0
2342,9410288290.0,Emergency Medicine,9410288290.0
2343,-1.0,Nephrology,-1.0
2344,5351585770.0,Anesthesiology,5351585770.0
2345,9328604121.0,Orthopedics,9328604121.0
2346,1004123145.0,Psychiatry,1004123145.0
2347,8763170148.0,Oncology,9682494341.0
2348,-1.0,Emergency Medicine,8814343168.0
2349,-1.0,Vascular Surgery,4654772856.0
2350,1773338452.0,Pediatrics,1773338452.0
2351,5371030248.0,Internal Medicine,3728691586.0
2352,5583987616.0,Ophthalmology,5583987616.0
2353,2425006676.0,Cardiology,2425006676.0
2354,7568223339.0,Radiology,9412129769.0
2355,1131267917.0,Rheumatology,7364280035.0
2356,-1.0,Rheumatology,5091875722.0
2357,9704992402.0,Orthopedics,-1.0
2358,-1.0,Rheumatology,2359422830.0
2359,2199357068.0,Pathology,4196586790.0
2360,-1.0,Nephrology,6485594279.0
2361,5043037541.0,Primary Care,2885211082.0
2362,9947713046.0,Endocrinology,3015624913.0
2363,9280782675.0,Infectious Disease,3386032569.0
2364,-1.0,Urology,8967117616.0
2365,3487952241.0,Family Medicine,7303196276.0
2366,8256557537.0,Infectious Disease,8256557537.0
2367,6469864421.0,Podiatry,7709019037.0
2368,6728594127.0,Primary Care,6728594127.0
2369,8298348088.0,Ophthalmology,8298348088.0
2370,1706235580.0,Family Medicine,1706235580.0
2371,6761494575.0,Family Medicine,6761494575.0
2372,6726406418.0,Rheumatology,7097894376.0
2373,8095433356.0,Gastroenterology,8095433356.0
2374,4680799911.0,Family Medicine,4680799911.0
2375,6875597607.0,Dermatology,6875597607.0
2376,9288057824.0,Gastroenterology,9005829981.0
2377,3792920915.0,Nephrology,4263121383.0
2378,4962850544.0,Orthopedics,4962850544.0
2379,6566299577.0,Primary Care,9093032357.0
2380,2910847652.0,Podiatry,2910847652.0
2381,6939746472.0,Family Medicine,6381673774.0
2382,-1.0,Dermatology,2645038111.0
2383,9052143587.0,General Surgery,9052143587.0
2384,7040384625.0,ENT,7040384625.0
2385,9936226790.0,Cardiology,9936226790.0
2386,-1.0,Family Medicine,8832420150.0
2387,3994607170.0,Ophthalmology,-1.0
2388,5435962666.0,Primary Care,8242489259.0
2389,5402020245.0,Podiatry,5402020245.0
2390,4488579543.0,Pathology,-1.0
2391,6083042422.0,Endocrinology,3292571078.0
2392,1197092148.0,Vascular Surgery,1197092148.0
2393,8402698087.0,Physical Medicine & Rehabilitation,-1.0
2394,7270955446.0,Family Medicine,7270955446.0
2395,9909257076.0,Dermatology,9909257076.0
2396,9667651430.0,Rheumatology,9667651430.0
2397,2505222219.0,Oncology,2505222219.0
2398,9830944806.0,Family Medicine,9830944806.0
2399,7066267665.0,Family Medicine,7066267665.0
2400,2281376923.0,Pathology,8859777395.0
2401,1718625803.0,Endocrinology,1718625803.0
2402,5490940353.0,OB/GYN,5490940353.0
2403,2236822210.0,Endocrinology,2236822210.0
2404,-1.0,Pathology,5260661552.0
2405,8493664415.0,Rheumatology,8493664415.0
2406,6065743990.0,ENT,-1.0
2407,1588787875.0,ENT,1588787875.0
2408,5178604256.0,Orthopedics,9848176578.0
2409,6169317325.0,ENT,3715018274.0
2410,7744617116.0,Psychiatry,-1.0
2411,6937704752.0,Neurology,6937704752.0
2412,-1.0,Oncology,2493531038.0
2413,8190457777.0,Orthopedics,8190457777.0
2414,7699971723.0,Cardiology,7699971723.0
2415,8133975751.0,Pathology,4986047241.0
2416,7302604314.0,Gastroenterology,7302604314.0
2417,-1.0,Ophthalmology,5144708101.0
2418,-1.0,Dermatology,3307863942.0
2419,5794660682.0,General Surgery,2263213642.0
2420,1005250264.0,Primary Care,8280928146.0
2421,2842689134.0,Cardiology,3650841692.0
2422,9877722802.0,Pathology,3573579837.0
2423,-1.0,Pediatrics,8042997784.0
2424,6984037689.0,Dermatology,6984037689.0
2425,8636512160.0,Endocrinology,8636512160.0
2426,2008441755.0,General Surgery,2008441755.0
2427,1843046681.0,Pulmonology,1843046681.0
2428,2228388623.0,Cardiology,9983202989.0
2429,4643576871.0,Nephrology,4643576871.0
2430,6097417358.0,Plastic Surgery,6097417358.0
2431,4309260670.0,Infectious Disease,6545807946.0
2432,2131165735.0,Vascular Surgery,8483335063.0
2433,3641467392.0,Psychiatry,-1.0
2434,7010237528.0,Endocrinology,4203298804.0
2435,8583450980.0,Podiatry,8583450980.0
2436,8641714687.0,Dermatology,8641714687.0
2437,2219460880.0,Psychiatry,6840625415.0
2438,-1.0,Neurology,8234062195.0
2439,1198514136.0,Emergency Medicine,1198514136.0
2440,1053087238.0,Emergency Medicine,1053087238.0
2441,5753253590.0,Internal Medicine,4397646037.0
2442,8465958999.0,Podiatry,3082935480.0
2443,-1.0,Oncology,2958788771.0
2444,5237351050.0,Family Medicine,-1.0
2445,6076345845.0,ENT,6076345845.0
2446,3521300895.0,Radiology,4965888470.0
2447,4944811666.0,Allergy & Immunology,4944811666.0
2448,6082544784.0,Internal Medicine,3243283624.0
2449,8350829699.0,Endocrinology,8350829699.0
2450,1159151675.0,Psychiatry,1159151675.0
2451,4213853162.0,Internal Medicine,4213853162.0
2452,1945826486.0,Ophthalmology,-1.0
2453,4935462811.0,Plastic Surgery,4935462811.0
2454,1318570313.0,Urology,8893268422.0
2455,2942091426.0,Neurology,4870353009.0
2456,8739238825.0,Anesthesiology,8739238825.0
2457,-1.0,Oncology,4632959610.0
2458,-1.0,Vascular Surgery,3872111537.0
2459,1428501516.0,Plastic Surgery,2987454380.0
2460,2224224246.0,Cardiology,2224224246.0
2461,5873454866.0,Psychiatry,5873454866.0
2462,3939637388.0,Allergy & Immunology,3939637388.0
2463,7891351401.0,Urology,7891351401.0
2464,-1.0,Anesthesiology,2127061808.0
2465,2375723254.0,Plastic Surgery,3861619220.0
2466,8628842157.0,Plastic Surgery,8628842157.0
2467,7385863902.0,Emergency Medicine,6521420747.0
2468,-1.0,Nephrology,9188554798.0
2469,8972930896.0,Radiology,8972930896.0
2470,1435979641.0,Dermatology,1435979641.0
2471,-1.0,ENT,5625342041.0
2472,6602511745.0,Internal Medicine,6602511745.0
2473,7547701286.0,Pathology,7547701286.0
2474,3237646664.0,Gastroenterology,3237646664.0
2475,7909326720.0,Rheumatology,7909326720.0
2476,7089085190.0,Plastic Surgery,7089085190.0
2477,5576646185.0,Infectious Disease,7417177670.0
2478,2930446141.0,Rheumatology,2930446141.0
2479,4105064001.0,Radiology,5506006525.0
2480,1508617313.0,Vascular Surgery,8799160628.0
2481,5141285960.0,Rheumatology,5141285960.0
2482,4650051715.0,Anesthesiology,9119428100.0
2483,2012968988.0,Nephrology,2012968988.0
2484,6731730751.0,Orthopedics,6731730751.0
2485,6702392602.0,Urology,-1.0
2486,5066388518.0,Radiology,6833241557.0
2487,9294666194.0,Oncology,4212943453.0
2488,3094381758.0,General Surgery,3094381758.0
2489,2653779563.0,Physical Medicine & Rehabilitation,2653779563.0
2490,3614663568.0,Physical Medicine & Rehabilitation,5055409024.0
2491,7146318035.0,Family Medicine,4309809481.0
2492,5639613442.0,Rheumatology,5639613442.0
2493,4921196010.0,Pediatrics,9897977382.0
2494,1563502062.0,Vascular Surgery,-1.0
2495,-1.0,Pathology,9942494378.0
2496,4490722186.0,Podiatry,6114240139.0
2497,9941932983.0,Family Medicine,3541407072.0
2498,2782157530.0,Allergy & Immunology,8586557841.0
2499,9057984307.0,Family Medicine,2516737575.0
2500,7876759525.0,Emergency Medicine,7876759525.0
2501,9503167458.0,Allergy & Immunology,-1.0
2502,2263513519.0,Vascular Surgery,2263513519.0
2503,5486934774.0,Plastic Surgery,5486934774.0
2504,-1.0,Endocrinology,4526375668.0
2505,9095535261.0,Cardiology,9095535261.0
2506,7241025565.0,Pathology,4877691921.0
2507,-1.0,Psychiatry,3988251428.0
2508,2358961337.0,Vascular Surgery,2358961337.0
2509,1682781467.0,ENT,-1.0
2510,8073059651.0,Endocrinology,8073059651.0
2511,3799293393.0,Cardiology,3799293393.0
2512,3764474604.0,Emergency Medicine,3764474604.0
2513,4266296360.0,ENT,4266296360.0
2514,3436289709.0,Neurology,3436289709.0
2515,4713368213.0,General Surgery,4713368213.0
2516,7588919626.0,Urology,7588919626.0
2517,9257061242.0,Ophthalmology,9257061242.0
2518,6310688903.0,Radiology,6310688903.0
2519,1723704269.0,Endocrinology,3435714168.0
2520,9922723063.0,Gastroenterology,9922723063.0
2521,6744039057.0,Vascular Surgery,6744039057.0
2522,8648084558.0,Family Medicine,8648084558.0
2523,9754355973.0,Gastroenterology,2074532263.0
2524,9312085761.0,Nephrology,9312085761.0
2525,-1.0,Psychiatry,8003950322.0
2526,3392042450.0,Physical Medicine & Rehabilitation,3392042450.0
2527,3814446299.0,Gastroenterology,3814446299.0
2528,5179888323.0,Orthopedics,5179888323.0
2529,2627677155.0,Orthopedics,2627677155.0
2530,9431299488.0,Vascular Surgery,9513084781.0
2531,8178556785.0,Anesthesiology,6452922591.0
2532,-1.0,Dermatology,1225052083.0
2533,7695269902.0,Urology,7695269902.0
2534,2775519219.0,OB/GYN,2775519219.0
2535,6529037732.0,Cardiology,6529037732.0
2536,3773946400.0,ENT,3773946400.0
2537,1118988531.0,Radiology,1359889352.0
2538,2674778305.0,Emergency Medicine,2674778305.0
2539,5290464716.0,Emergency Medicine,4732028315.0
2540,6698349136.0,Nephrology,6698349136.0
2541,7051440357.0,Pathology,7051440357.0
2542,-1.0,Rheumatology,6781057298.0
2543,-1.0,Internal Medicine,7575868324.0
2544,8557470772.0,ENT,9251318745.0
2545,5418588710.0,Gastroenterology,5418588710.0
2546,2646331504.0,Pulmonology,1910410356.0
2547,8824192025.0,Pathology,-1.0
2548,-1.0,Rheumatology,6906189747.0
2549,3195155142.0,Radiology,5367615313.0
2550,2905452099.0,Nephrology,-1.0
2551,2052811909.0,Neurology,2052811909.0
2552,2348993465.0,Nephrology,-1.0
2553,3424849408.0,Orthopedics,3424849408.0
2554,8121196375.0,Urology,8121196375.0
2555,-1.0,Internal Medicine,4946432805.0
2556,6920691967.0,Pathology,6920691967.0
2557,9910544383.0,OB/GYN,9910544383.0
2558,7875068995.0,Pathology,7875068995.0
2559,5876328741.0,Podiatry,5876328741.0
2560,6773951619.0,Allergy & Immunology,6773951619.0
2561,-1.0,Ophthalmology,9748911506.0
2562,2282044148.0,Oncology,5843930444.0
2563,9059268380.0,Pathology,9059268380.0
2564,1199206384.0,Cardiology,1199206384.0
2565,4810677834.0,Urology,4810677834.0
2566,2699887270.0,Dermatology,2699887270.0
2567,3646349248.0,Orthopedics,3646349248.0
2568,4887238730.0,Rheumatology,4887238730.0
2569,6816218289.0,Gastroenterology,-1.0
2570,9624570829.0,Dermatology,9624570829.0
2571,3984115643.0,Gastroenterology,3984115643.0
2572,4218845963.0,Urology,4218845963.0
2573,5568408912.0,ENT,3893248479.0
2574,2948526738.0,Emergency Medicine,2948526738.0
2575,6846766925.0,Ophthalmology,9560645589.0
2576,5729952677.0,Plastic Surgery,5729952677.0
2577,2844836938.0,Emergency Medicine,4409972707.0
2578,7558280812.0,Oncology,7558280812.0
2579,9996515483.0,Pediatrics,-1.0
2580,7742907757.0,Neurology,7742907757.0
2581,2247437523.0,Podiatry,2247437523.0
2582,4618105265.0,Nephrology,6282552840.0
2583,-1.0,Rheumatology,1103207870.0
2584,2613930214.0,Allergy & Immunology,2982148105.0
2585,4854570434.0,Rheumatology,4854570434.0
2586,1111413563.0,Emergency Medicine,1111413563.0
2587,3604827192.0,Pulmonology,6307301227.0
2588,-1.0,Podiatry,-1.0
2589,2855453390.0,Internal Medicine,2855453390.0
2590,2701728624.0,Infectious Disease,2701728624.0
2591,3204833223.0,Dermatology,3204833223.0
2592,6182870116.0,Vascular Surgery,6182870116.0
2593,3276297510.0,Nephrology,3276297510.0
2594,9617909120.0,Cardiology,9617909120.0
2595,1814436678.0,Podiatry,1755473517.0
2596,4564248927.0,Ophthalmology,-1.0
2597,1971835392.0,Radiology,1971835392.0
2598,7414673077.0,Plastic Surgery,7414673077.0
2599,5907901744.0,Dermatology,5653683670.0
2600,6319807982.0,Allergy & Immunology,6319807982.0
2601,8616095594.0,Psychiatry,8616095594.0
2602,3093825472.0,Gastroenterology,-1.0
2603,3858984193.0,Gastroenterology,3858984193.0
2604,6551405716.0,Radiology,9112410161.0
2605,1981744437.0,Allergy & Immunology,1981744437.0
2606,-1.0,Endocrinology,2380199637.0
2607,1619132743.0,ENT,1619132743.0
2608,3576212952.0,Oncology,3576212952.0
2609,2298235387.0,ENT,2298235387.0
2610,9813902271.0,Anesthesiology,9813902271.0
2611,3993121885.0,Ophthalmology,3993121885.0
2612,8549092491.0,Emergency Medicine,8549092491.0
2613,-1.0,Podiatry,8837082543.0
2614,3102895903.0,Ophthalmology,1110152805.0
2615,6011717427.0,Pulmonology,6011717427.0
2616,6764451684.0,Primary Care,6764451684.0
2617,-1.0,Cardiology,5884150410.0
2618,5515628633.0,OB/GYN,5515628633.0
2619,6288685322.0,OB/GYN,6288685322.0
2620,4691217634.0,Cardiology,1265143649.0
2621,2843563009.0,Allergy & Immunology,1323951134.0
2622,-1.0,General Surgery,3850066815.0
2623,3889662004.0,Cardiology,3889662004.0
2624,4357675979.0,Plastic Surgery,4357675979.0
2625,8695129534.0,Nephrology,8695129534.0
2626,1944344373.0,Ophthalmology,1944344373.0
2627,2719948432.0,Family Medicine,3280489078.0
2628,1710404224.0,Vascular Surgery,2766838964.0
2629,2944053813.0,Internal Medicine,2944053813.0
2630,-1.0,Ophthalmology,7009791435.0
2631,-1.0,Endocrinology,5080006170.0
2632,6505706239.0,Urology,5515059702.0
2633,9697414638.0,Pulmonology,9697414638.0
2634,9769878938.0,Allergy & Immunology,9465999075.0
2635,2899169638.0,Vascular Surgery,2899169638.0
2636,9924488511.0,Orthopedics,9924488511.0
2637,-1.0,Internal Medicine,3018176579.0
2638,-1.0,OB/GYN,2009538345.0
2639,7561782621.0,Oncology,4900972296.0
2640,8880426060.0,Pathology,8880426060.0
2641,4128039534.0,Gastroenterology,-1.0
2642,6291628812.0,Anesthesiology,9145540045.0
2643,9464013070.0,Internal Medicine,9464013070.0
2644,2141600678.0,Rheumatology,3002494718.0
2645,8665986525.0,Emergency Medicine,1945693595.0
2646,4209700340.0,Dermatology,4209700340.0
2647,7114733717.0,Primary Care,7114733717.0
2648,1914201261.0,Cardiology,1914201261.0
2649,9518504093.0,Gastroenterology,-1.0
2650,5906579123.0,Family Medicine,5906579123.0
2651,1169889594.0,Plastic Surgery,1169889594.0
2652,2634106492.0,General Surgery,2634106492.0
2653,3601503399.0,General Surgery,3601503399.0
2654,-1.0,Psychiatry,5723504893.0
2655,7973074025.0,Urology,9840903987.0
2656,4823889367.0,Family Medicine,4823889367.0
2657,6541656257.0,Rheumatology,6541656257.0
2658,5223195646.0,Allergy & Immunology,5223195646.0
2659,8933554338.0,Podiatry,8933554338.0
2660,2862734209.0,Family Medicine,9847260710.0
2661,6695183060.0,Urology,6695183060.0
2662,4310415016.0,Rheumatology,4310415016.0
2663,7573120172.0,Internal Medicine,7573120172.0
2664,9878863684.0,Primary Care,9878863684.0
2665,2960730480.0,Gastroenterology,1302206974.0
2666,-1.0,Gastroenterology,9382661360.0
2667,1822873088.0,Oncology,9383056781.0
2668,2824782506.0,Rheumatology,2824782506.0
2669,5660589433.0,Ophthalmology,5660589433.0
2670,3888603367.0,Pulmonology,3888603367.0
2671,2836433558.0,Pathology,1275795404.0
2672,5102611752.0,Allergy & Immunology,5102611752.0
2673,-1.0,Psychiatry,5727349037.0
2674,-1.0,Podiatry,5420666225.0
2675,-1.0,Orthopedics,9423487473.0
2676,5376842282.0,Pathology,5376842282.0
2677,4210581718.0,Plastic Surgery,4210581718.0
2678,6413407687.0,Gastroenterology,5925586439.0
2679,1225953184.0,OB/GYN,1225953184.0
2680,4294833050.0,Orthopedics,-1.0
2681,2056881682.0,OB/GYN,1115192932.0
2682,2094233834.0,Nephrology,5918886177.0
2683,-1.0,Dermatology,9345116088.0
2684,4311402472.0,Infectious Disease,4311402472.0
2685,-1.0,Podiatry,6626544188.0
2686,6317189421.0,Urology,7995353749.0
2687,6504099682.0,Endocrinology,6504099682.0
2688,1854316681.0,Emergency Medicine,6703195346.0
2689,2601198885.0,Ophthalmology,2601198885.0
2690,2129819217.0,Pulmonology,5806117008.0
2691,8013262671.0,Emergency Medicine,4209241271.0
2692,9562716638.0,Dermatology,3150101614.0
2693,9837042860.0,Orthopedics,1536959834.0
2694,2345840745.0,Endocrinology,2345840745.0
2695,1595776128.0,Physical Medicine & Rehabilitation,1595776128.0
2696,6126037320.0,Family Medicine,6126037320.0
2697,5210798990.0,General Surgery,5210798990.0
2698,9832661129.0,Oncology,9832661129.0
2699,-1.0,Anesthesiology,7508461289.0
2700,8997418957.0,Psychiatry,8997418957.0
2701,-1.0,Plastic Surgery,1855167466.0
2702,6542943838.0,Vascular Surgery,6542943838.0
2703,4095476665.0,Rheumatology,4095476665.0
2704,9837427517.0,Emergency Medicine,7117347720.0
2705,4485761415.0,OB/GYN,4485761415.0
2706,-1.0,Pediatrics,8754357125.0
2707,-1.0,Nephrology,6871704354.0
2708,3374969448.0,Infectious Disease,3374969448.0
2709,3918046336.0,Urology,3850839506.0
2710,4988068944.0,Rheumatology,9884037800.0
2711,4111279791.0,Nephrology,4111279791.0
2712,9778061621.0,Ophthalmology,9778061621.0
2713,9814241140.0,Podiatry,9814241140.0
2714,1683855081.0,Gastroenterology,1683855081.0
2715,4770015184.0,Nephrology,4770015184.0
2716,-1.0,Nephrology,2750115705.0
2717,-1.0,Plastic Surgery,7517938612.0
2718,8745045001.0,Endocrinology,8745045001.0
2719,6444022456.0,Plastic Surgery,6444022456.0
2720,3446034887.0,General Surgery,7675390339.0
2721,1067779246.0,OB/GYN,1627575654.0
2722,5683143581.0,Pathology,5683143581.0
2723,5717062885.0,Dermatology,5717062885.0
2724,1404235365.0,General Surgery,8816311148.0
2725,9520940324.0,Oncology,9520940324.0
2726,8255033473.0,Emergency Medicine,7911116982.0
2727,6557607354.0,Emergency Medicine,6557607354.0
2728,1626674261.0,Rheumatology,4120092279.0
2729,3314002068.0,Anesthesiology,3314002068.0
2730,-1.0,Urology,7888791835.0
2731,3085068274.0,Oncology,2454685747.0
2732,5856127658.0,Anesthesiology,5856127658.0
2733,9342462477.0,Orthopedics,5123281330.0
2734,1542934161.0,Pathology,1542934161.0
2735,-1.0,Anesthesiology,6154353092.0
2736,5203589186.0,Urology,5203589186.0
2737,-1.0,Rheumatology,9945098335.0
2738,5031086659.0,Plastic Surgery,5031086659.0
2739,9665735603.0,OB/GYN,9665735603.0
2740,4174628090.0,Pulmonology,4174628090.0
2741,4264447303.0,Pediatrics,1992716252.0
2742,3714924293.0,Infectious Disease,3714924293.0
2743,4299204248.0,Physical Medicine & Rehabilitation,6980060638.0
2744,9560528777.0,Family Medicine,9560528777.0
2745,8822525355.0,Nephrology,7694560237.0
2746,9856264217.0,Urology,5412555267.0
2747,3873116056.0,General Surgery,6976603106.0
2748,8954951305.0,Psychiatry,-1.0
2749,5172413186.0,Pulmonology,5172413186.0
2750,2953676676.0,Psychiatry,2953676676.0
2751,-1.0,Podiatry,4404889130.0
2752,2459990228.0,Psychiatry,8988871886.0
2753,3051649180.0,Vascular Surgery,3051649180.0
2754,3847057976.0,Pulmonology,3847057976.0
2755,4887695563.0,Gastroenterology,2125663333.0
2756,9753722094.0,Plastic Surgery,9753722094.0
2757,5930425078.0,Physical Medicine & Rehabilitation,9689760332.0
2758,8820716211.0,Allergy & Immunology,8793148085.0
2759,3517700971.0,Pathology,3517700971.0
2760,8228478353.0,ENT,8228478353.0
2761,3179320310.0,Ophthalmology,3179320310.0
2762,1616423848.0,Internal Medicine,9175826512.0
